MTS793|BTW|ENU|1|2|.|/|:|1|0|1|A

Data Header:						Time:	478.77832	s	9/20/2023 16:24:06
Data Acquisition:	Timed
Station Name:	319.25 w ext_strain.cfg
Test File Name:	Untitled test
Axial Displacement	Axial Force	Axial Strain	Time
mm	kN	%	s
1.4102876	23.062057	0.50076884	28.151367
1.4143437	23.044838	0.50708586	28.201172
1.4154941	23.088535	0.51254505	28.250977
1.4187217	23.084387	0.51980954	28.300781
1.4197439	23.101021	0.52525967	28.350586
1.4228284	23.108315	0.53112978	28.400391
1.4264524	23.136538	0.53724587	28.450195
1.429081	23.172083	0.54366457	28.5
1.4314681	23.146259	0.54941678	28.549805
1.4341086	23.096189	0.55453658	28.599609
1.4365345	23.064226	0.55918479	28.649414
1.4386028	23.060904	0.56425834	28.699219
1.4405131	23.075247	0.56978923	28.749023
1.4421672	23.085043	0.5768283	28.798828
1.4469475	23.099628	0.58321536	28.848633
1.4479756	23.083466	0.58956736	28.898438
1.450333	23.06778	0.59569502	28.948242
1.4525384	23.096365	0.60220343	28.998047
1.4561027	23.096033	0.60784781	29.047852
1.4586061	23.135162	0.61488289	29.097656
1.461482	23.131235	0.6203264	29.147461
1.4644831	23.154182	0.62668782	29.197266
1.4650196	23.16119	0.63230497	29.24707
1.4676392	23.154739	0.63836074	29.296875
1.4704049	23.188957	0.64427012	29.34668
1.4739722	23.221041	0.65039665	29.396484
1.4761508	23.226835	0.65544033	29.446289
1.4788806	23.247034	0.66180563	29.496094
1.4811993	23.270781	0.66706669	29.545898
1.4832288	23.261747	0.67268306	29.595703
1.4862955	23.293482	0.67841494	29.645508
